id,cd_estabelecimento_saude,nome_estabelecimento_saude,cnes,numero_uge_cnpj,desc_uge_cnpj,ambito,codigoibge,municipio,rras,regiao_de_saude,codigo_drs,desc_drs,tipo_gerenciamento,tipo_estabelecimento,fluxo_clientela,porte,empenhado,liquidado,pago,internacoes,dias_permanencia,media_permanencia,obitos,taxa_mortalidade,diarias_uti,producao_ambulatorial_antedimentos_consultas_exames,procedimentos_ambulatoriais_grupo_acoes_promocao_prevencao_saud,procedimentos_ambulatoriais_finalidade_diagnostica,procedimentos_clinicos_ambulatoriais_consultas_atendimentos_tra,procedimentos_cirurgicos_ambulatoriais,procedimentos_ambulatoriais_grupo_transplante_orgaos_tecidos_ce,procedimentos_ambulatoriais_grupo_medicamentos,procedimentos_ambulatoriais_grupo_orteses_proteses_materiais_es,outros_procedimentos_ambulatoriais,leitos_cirurgicos,leitos_clinicos,leitos_complementares,leitos_obstetricos,leitos_pediatricos,leitos_outras_especialidades,hospital_dia,tomografo_computadorizado,ressonancia_magnetica,ultrassom_droppler_colorido,ultrassom_ecografo,ultrassom_convencional,raio_x_hemodinamica,medicos_cpf_unico,medicos,latitude,longitude,periodo_referencia_inicio,periodo_referencia_fim,periodo_referencia_texto,nome_fantasia,municipio_ibge
"1,424.00",5718368,HOSP MUN M BOI MIRIM,"5,718,368.00",,,Municipal,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,,,,"18,278.00","94,631.00",5.20,"1,038.00",5.68,"15,653.00","278,373.00",0.00,"135,958.00","142,214.00",201.00,0.00,0.00,0.00,0.00,56.00,80.00,257.00,48.00,40.00,10.00,5.00,1.00,0.00,1.00,1.00,1.00,0.00,,"1,264.00","-23,69182","-46,77556",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSP MUN M BOI MIRIM,São Paulo
"1,425.00",2083981,HOSPITAL ESTADUAL SUMARE,"2,083,981.00",,,Estadual,"3,552,403.00",SUMARÉ,RRAS15,CAMPINAS,,DRS 7 - CAMPINAS,Terceiros,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,"128,855,201.00","128,855,201.00","128,855,201.00","11,761.00","57,093.00",4.90,512.00,4.35,"13,360.00","184,061.00",0.00,"131,428.00","50,061.00","2,572.00",0.00,0.00,0.00,0.00,69.00,34.00,59.00,34.00,29.00,0.00,6.00,1.00,1.00,2.00,1.00,2.00,0.00,,230.00,"-22,81577","-47,24184",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL ESTADUAL SUMARE,Sumaré
"1,426.00",2078562,HOSPITAL GERAL DE ITAQUAQUECETUBA,"2,078,562.00",,,Estadual,"3,523,107.00",ITAQUAQUECETUBA,RRAS02,ALTO DO TIETÊ,,DRS 1 - GRANDE SÃO PAULO,Terceiros,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,"139,844,745.73","139,844,745.73","139,844,745.73","12,372.00","82,611.00",6.70,892.00,7.21,"8,552.00","395,885.00",0.00,"290,107.00","104,206.00","1,572.00",0.00,0.00,0.00,0.00,71.00,59.00,40.00,40.00,38.00,17.00,4.00,1.00,0.00,1.00,1.00,2.00,0.00,,518.00,"-23,4709","-46,34581",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL GERAL DE ITAQUAQUECETUBA,Itaquaquecetuba
"1,427.00",8052,HOSPITAL REGIONAL DR VIVALDO MARTINS SIMOES OSASCO,"8,052.00",,,Estadual,"3,534,401.00",OSASCO,RRAS05,ROTA DOS BANDEIRANTES,,DRS 1 - GRANDE SÃO PAULO,Administração,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,"111,423,340.57","111,423,340.57","95,817,256.82","5,240.00","56,007.00",10.70,861.00,16.43,"10,317.00","359,045.00",0.00,"122,560.00","72,855.00",993.00,0.00,0.00,"162,637.00",0.00,63.00,71.00,51.00,14.00,32.00,22.00,0.00,1.00,1.00,3.00,2.00,0.00,1.00,,249.00,"-23,52642","-46,77189",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL REGIONAL DR VIVALDO MARTINS SIMOES OSASCO,Osasco
"1,428.00",2083019,HOSPITAL ESTADUAL DE MIRANDOPOLIS DR OSWALDO BRANDI FARIA,"2,083,019.00",,,Estadual,"3,530,102.00",MIRANDÓPOLIS,RRAS12,DOS LAGOS DO DRS II,,DRS 2 - ARACATUBA,Administração,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Médio,"28,175,320.10","28,175,320.10","25,486,662.37","2,571.00","11,650.00",4.50,342.00,13.30,"2,568.00","74,305.00",0.00,"35,402.00","38,282.00",621.00,0.00,0.00,0.00,0.00,15.00,31.00,12.00,10.00,6.00,6.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,,69.00,"-21,12876","-51,10227",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL ESTADUAL DE MIRANDOPOLIS DR OSWALDO BRANDI FARIA,Mirandópolis
"1,429.00",2091755,HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO,"2,091,755.00",,,Estadual,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,Administração,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,"85,492,535.50","85,492,535.50","77,839,270.31","5,102.00","38,582.00",7.60,995.00,19.50,"10,904.00","577,833.00",61.00,"394,472.00","181,919.00","1,381.00",0.00,0.00,0.00,0.00,62.00,83.00,75.00,31.00,22.00,0.00,6.00,1.00,0.00,2.00,0.00,3.00,0.00,,184.00,"-23,48487","-46,69583",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO,São Paulo
"1,430.00",2790602,HOSPITAL ESTADUAL BAURU,"2,790,602.00",,,Estadual,"3,506,003.00",BAURU,RRAS09,BAURU,,DRS 6 - BAURU,Terceiros,HOSPITAL GERAL,Atendimento de demanda referenciada,Grande,"179,828,541.00","179,828,541.00","179,828,541.00","11,602.00","91,685.00",7.90,"1,380.00",11.89,"14,013.00","927,560.00",0.00,"717,937.00","204,068.00","4,439.00",80.00,0.00,"1,036.00",0.00,75.00,159.00,101.00,0.00,34.00,0.00,5.00,1.00,1.00,2.00,0.00,3.00,1.00,,470.00,"-22,34947","-49,03249",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL ESTADUAL BAURU,Bauru
"1,431.00",2716097,COMPLEXO HOSPITALAR IRMA DULCE O S S,"2,716,097.00",,,Municipal,"3,541,000.00",PRAIA GRANDE,RRAS07,BAIXADA SANTISTA,,DRS 4 - BAIXADA SANTISTA,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,,,,"6,885.00","45,339.00",6.60,939.00,13.64,"11,805.00","1,164,060.00",0.00,"315,967.00","844,705.00","3,388.00",0.00,0.00,0.00,0.00,70.00,54.00,70.00,26.00,19.00,12.00,10.00,1.00,0.00,0.00,0.00,1.00,0.00,,397.00,"-24,00522","-46,41879",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,COMPLEXO HOSPITALAR IRMA DULCE O S S,Praia Grande
"1,432.00",2077701,HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO,"2,077,701.00",,,Estadual,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,Administração,HOSPITAL ESPECIALIZADO,Atendimento de demanda espontânea e referenciada,Médio,"63,822,499.29","63,822,499.29","58,013,626.09","6,951.00","30,583.00",4.40,40.00,0.58,"5,347.00","197,405.00","1,466.00","118,431.00","77,495.00",13.00,0.00,0.00,0.00,0.00,18.00,31.00,50.00,66.00,0.00,0.00,2.00,0.00,0.00,3.00,1.00,0.00,0.00,,184.00,"-23,53638","-46,58825",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO,São Paulo
"1,433.00",2077426,HOSPITAL ESTADUAL DE VILA ALPINA ORG SOCIAL SECONCI SAO PAUL,"2,077,426.00",,,Estadual,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,Terceiros,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,"135,438,552.50","135,438,552.50","135,438,552.50","12,520.00","62,639.00",5.00,890.00,7.11,"12,916.00","330,239.00",0.00,"218,570.00","109,370.00","2,299.00",0.00,0.00,0.00,0.00,26.00,63.00,75.00,34.00,33.00,0.00,8.00,1.00,1.00,3.00,2.00,0.00,0.00,,687.00,"-23,59333","-46,5628",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL ESTADUAL DE VILA ALPINA ORG SOCIAL SECONCI SAO PAUL,São Paulo
"1,434.00",2091313,HOSPITAL REGIONAL SUL SAO PAULO,"2,091,313.00",,,Estadual,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,Administração,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,"134,791,106.35","134,791,106.35","123,044,143.81","5,082.00","42,697.00",8.40,469.00,9.23,"4,724.00","446,031.00",0.00,"45,641.00","176,996.00","3,212.00",0.00,0.00,"220,182.00",0.00,70.00,45.00,32.00,33.00,30.00,0.00,0.00,1.00,0.00,4.00,1.00,0.00,0.00,,334.00,"-23,65585","-46,70583",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL REGIONAL SUL SAO PAULO,São Paulo
"1,435.00",2083094,HOSPITAL REGIONAL DE ASSIS,"2,083,094.00",,,Estadual,"3,504,008.00",ASSIS,RRAS10,ASSIS,,DRS 9 - MARILIA,Administração,HOSPITAL GERAL,Atendimento de demanda referenciada,Médio,"64,394,963.23","64,394,963.23","57,549,293.38","3,774.00","25,829.00",6.80,521.00,13.80,"8,172.00","101,498.00","1,379.00","66,521.00","33,178.00",420.00,0.00,0.00,0.00,0.00,30.00,40.00,51.00,14.00,6.00,16.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,,170.00,"-22,66111","-50,40903",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL REGIONAL DE ASSIS,Assis
"1,436.00",2023474,HOSPITAL MUNICIPAL WALTER FERRARI,"2,023,474.00",,,Municipal,"3,524,709.00",JAGUARIÚNA,RRAS15,CAMPINAS,,DRS 7 - CAMPINAS,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Médio,,,,"2,900.00","14,705.00",5.10,277.00,9.55,"2,950.00","154,321.00",0.00,"107,060.00","47,009.00",252.00,0.00,0.00,0.00,0.00,12.00,37.00,25.00,14.00,12.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,,402.00,"-22,69553","-46,99139",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL MUNICIPAL WALTER FERRARI,Jaguariúna
"1,437.00",2716291,HOSPITAL JOAO VELLOSO,"2,716,291.00",,,Municipal,"3,534,757.00",OUROESTE,RRAS12,FERNANDÓPOLIS,,DRS 15 - SÃO JOSÉ DO RIO PRETO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Pequeno,,,,123.00,316.00,2.60,5.00,4.07,0.00,"173,944.00",93.00,"58,620.00","114,821.00",410.00,0.00,0.00,0.00,0.00,6.00,16.00,0.00,3.00,8.00,0.00,0.00,,,,,,,,23.00,"-19,99864","-50,36908",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL JOAO VELLOSO,Ouroeste
"1,438.00",2027240,UNIDADE HOSPITALAR BUTANTA,"2,027,240.00",,,Municipal,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Pequeno,,,,"1,146.00",326.00,0.30,,,0.00,"63,110.00","1,417.00","19,781.00","37,914.00","3,897.00",0.00,0.00,101.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,1.00,1.00,0.00,0.00,,124.00,"-23,58693","-46,73252",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,UNIDADE HOSPITALAR BUTANTA,São Paulo
"1,439.00",2077671,HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP,"2,077,671.00",,,Estadual,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,Terceiros,HOSPITAL GERAL,Atendimento de demanda espontânea,Grande,"150,006,530.00","150,006,530.00","150,006,530.00","14,447.00","81,657.00",5.70,"1,071.00",7.41,"13,386.00","488,107.00",0.00,"307,142.00","175,682.00","5,283.00",0.00,0.00,0.00,0.00,52.00,88.00,64.00,28.00,38.00,0.00,0.00,1.00,1.00,1.00,1.00,3.00,0.00,,477.00,"-23,72954","-46,69077",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP,São Paulo
"1,440.00",2078287,CENTRO DE REFERENCIA DA SAUDE DA MULHER SAO PAULO,"2,078,287.00",,,Estadual,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,Administração,HOSPITAL ESPECIALIZADO,Atendimento de demanda espontânea e referenciada,Médio,"116,791,735.98","116,791,735.98","104,752,257.17","5,496.00","21,485.00",3.90,439.00,7.99,933.00,"480,061.00",32.00,"322,804.00","156,905.00",320.00,0.00,0.00,0.00,0.00,82.00,44.00,11.00,0.00,0.00,0.00,6.00,1.00,0.00,12.00,2.00,12.00,0.00,,642.00,"-23,55547","-46,63938",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,CENTRO DE REFERENCIA DA SAUDE DA MULHER SAO PAULO,São Paulo
"1,441.00",2705249,HOSPITAL MUNICIPAL MARIA ROSA CARDOSO,"2,705,249.00",,,Municipal,"3,543,006.00",RIBEIRÃO BRANCO,RRAS08,ITAPEVA,,DRS 16 - SOROCABA,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Pequeno,,,,406.00,"1,664.00",4.10,49.00,12.07,0.00,"16,721.00",0.00,518.00,"16,128.00",75.00,0.00,0.00,0.00,0.00,2.00,23.00,1.00,1.00,6.00,0.00,0.00,,,,,,,,10.00,"-24,2196","-48,76782",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL MUNICIPAL MARIA ROSA CARDOSO,Ribeirão Branco
"1,442.00",2079240,HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO,"2,079,240.00",,,Estadual,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,Administração,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,"55,904,654.75","55,904,654.75","50,471,984.80","3,653.00","37,933.00",10.40,643.00,17.60,"8,316.00","248,350.00",0.00,"127,387.00","120,793.00",170.00,0.00,0.00,0.00,0.00,40.00,58.00,70.00,48.00,33.00,24.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,,186.00,"-23,55865","-46,40014",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO,São Paulo
"1,443.00",2088517,HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO,"2,088,517.00",,,Estadual,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,Administração,HOSPITAL ESPECIALIZADO,Atendimento de demanda espontânea e referenciada,Médio,"60,389,665.84","60,389,665.84","52,704,660.32","3,864.00","17,667.00",4.60,25.00,0.65,"6,449.00","294,519.00",0.00,"79,609.00","214,909.00",1.00,0.00,0.00,0.00,0.00,0.00,12.00,56.00,0.00,58.00,0.00,10.00,1.00,0.00,1.00,1.00,0.00,0.00,,233.00,"-23,5506","-46,58777",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO,São Paulo
"1,444.00",2079194,HOSPITAL NESTOR GOULART REIS AMERICO BRASILIENSE,"2,079,194.00",,,Estadual,"3,501,707.00",AMÉRICO BRASILIENSE,RRAS13,CENTRAL DO DRS III,,DRS 3 - ARARAQUARA,Administração,HOSPITAL GERAL,Atendimento de demanda referenciada,Médio,"19,093,603.11","19,093,603.11","17,494,497.43",181.00,"16,009.00",88.40,9.00,4.97,0.00,,,,,,,,,,0.00,20.00,0.00,0.00,0.00,73.00,0.00,,,,,,,,16.00,"-21,73761","-48,11261",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL NESTOR GOULART REIS AMERICO BRASILIENSE,Américo Brasiliense
"1,445.00",2080192,HOSP EST ESPEC EM REABILIT DR FRANCISCO RIBEIRO ARANTES,"2,080,192.00",,,Estadual,"3,523,909.00",ITU,RRAS08,SOROCABA,,DRS 16 - SOROCABA,Administração,HOSPITAL ESPECIALIZADO,Atendimento de demanda espontânea e referenciada,Grande,"39,746,861.02","39,746,861.02","36,093,837.37",105.00,"70,147.00",668.10,9.00,8.57,0.00,"8,579.00",0.00,"3,043.00","2,170.00","3,366.00",0.00,0.00,0.00,0.00,4.00,8.00,0.00,0.00,0.00,210.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,,28.00,"-23,2624","-47,31195",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSP EST ESPEC EM REABILIT DR FRANCISCO RIBEIRO ARANTES,Itu
"1,446.00",2079186,HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA,"2,079,186.00",,,Municipal,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL ESPECIALIZADO,Atendimento de demanda espontânea e referenciada,Médio,,,,"11,141.00","50,673.00",4.50,70.00,0.63,"10,080.00","510,789.00","17,978.00","283,741.00","209,066.00",4.00,0.00,0.00,0.00,0.00,12.00,14.00,77.00,86.00,0.00,0.00,4.00,0.00,0.00,6.00,1.00,0.00,0.00,,234.00,"-23,47997","-46,67301",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA,São Paulo
"1,447.00",2080788,HOSP MUN V NHOCUNE ALEXANDRE ZAIO,"2,080,788.00",,,Municipal,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Pequeno,,,,"2,032.00","11,789.00",5.80,473.00,23.28,0.00,"140,875.00",0.00,"128,304.00","12,443.00",128.00,0.00,0.00,0.00,0.00,8.00,35.00,0.00,0.00,5.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,,82.00,"-23,54545","-46,50304",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSP MUN V NHOCUNE ALEXANDRE ZAIO,São Paulo
"1,448.00",6680968,HOSPITAL MUNICIPAL SANTO ANTONIO,"6,680,968.00",,,Municipal,"3,532,009.00",MORUNGABA,RRAS15,CAMPINAS,,DRS 7 - CAMPINAS,,HOSPITAL GERAL,Atendimento de demanda espontânea,Pequeno,,,,464.00,"1,215.00",2.60,36.00,7.76,0.00,"31,536.00",7.00,90.00,"31,429.00",10.00,0.00,0.00,0.00,0.00,0.00,6.00,2.00,0.00,3.00,0.00,0.00,,,,,,,,20.00,"-22,88043","-46,79231",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL MUNICIPAL SANTO ANTONIO,Morungaba
"1,449.00",2077957,CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO,"2,077,957.00",,,Estadual,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,Administração,HOSPITAL ESPECIALIZADO,Atendimento de demanda espontânea e referenciada,Pequeno,"82,725,342.27","82,725,342.27","66,458,937.09",638.00,"5,312.00",8.30,8.00,1.25,0.00,"422,677.00",840.00,"276,428.00","145,363.00",46.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,2.00,0.00,20.00,0.00,0.00,2.00,0.00,0.00,0.00,,150.00,"-23,59706","-46,63651",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO,São Paulo
"1,450.00",2086271,MATERNIDADE MUNICIPAL ZORAIDE EVA DAS DORES,"2,086,271.00",,,Municipal,"3,522,208.00",ITAPECERICA DA SERRA,RRAS04,MANANCIAIS,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL ESPECIALIZADO,Atendimento de demanda espontânea,Pequeno,,,,"1,635.00","4,029.00",2.50,1.00,0.06,0.00,"110,984.00",144.00,"52,299.00","58,541.00",0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,,7.00,"-23,7111","-46,84864",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,MATERNIDADE MUNICIPAL ZORAIDE EVA DAS DORES,Itapecerica da Serra
"1,451.00",2792141,HOSPITAL REGIONAL DE COTIA,"2,792,141.00",,,Estadual,"3,513,009.00",COTIA,RRAS04,MANANCIAIS,,DRS 1 - GRANDE SÃO PAULO,Terceiros,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Médio,"104,840,447.00","104,840,447.00","104,840,447.00","12,592.00","54,416.00",4.30,985.00,7.82,"9,492.00","577,987.00",622.00,"504,157.00","72,234.00",974.00,0.00,0.00,0.00,0.00,38.00,44.00,42.00,26.00,10.00,0.00,5.00,1.00,0.00,1.00,1.00,0.00,0.00,,211.00,"-23,61061","-46,91738",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL REGIONAL DE COTIA,Cotia
"1,452.00",5851084,QUARTEIRAO DA SAUDE,"5,851,084.00",,,Municipal,"3,513,801.00",DIADEMA,RRAS01,GRANDE ABC,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda referenciada,Pequeno,,,,44.00,,,,,0.00,"1,302,555.00","1,633.00","1,240,486.00","58,860.00","1,570.00",0.00,6.00,0.00,0.00,4.00,24.00,0.00,0.00,0.00,0.00,8.00,1.00,0.00,5.00,0.00,0.00,0.00,,78.00,"-23,68586","-46,61697",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,QUARTEIRAO DA SAUDE,Diadema
"1,453.00",7544529,INST DE INFECT EMILIO RIBAS II BAIXADA SANTISTA,"7,544,529.00",,,Estadual,"3,518,701.00",GUARUJÁ,RRAS07,BAIXADA SANTISTA,,DRS 4 - BAIXADA SANTISTA,Terceiros,HOSPITAL GERAL,Atendimento de demanda referenciada,Pequeno,"18,828,597.00","18,828,597.00","18,828,597.00",671.00,"7,423.00",11.10,98.00,14.61,"2,550.00","1,333.00",0.00,"1,232.00",0.00,101.00,0.00,0.00,0.00,0.00,0.00,27.00,13.00,0.00,0.00,6.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,,30.00,"-23,98926","-46,2539",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,INST DE INFECT EMILIO RIBAS II BAIXADA SANTISTA,Guarujá
"1,454.00",102792,HOSPITAL DE CAMPANHA COVID 19 UPA CENTRAL,"102,792.00",,,Municipal,"3,548,500.00",SANTOS,RRAS07,BAIXADA SANTISTA,,DRS 4 - BAIXADA SANTISTA,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,N/A,,,,395.00,"2,377.00",6.00,63.00,15.95,0.00,,,,,,,,,,,,,,,,,,,,,,,,,"-23,9485556","-46,3344725",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA COVID 19 UPA CENTRAL,Santos
"1,455.00",163279,HOSPITAL DE CAMPANHA COVID 19 UFABC,"163,279.00",,,Municipal,"3,547,809.00",SANTO ANDRÉ,RRAS01,GRANDE ABC,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,"2,558.00","12,802.00",5.00,61.00,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,6437879","-46,5280586",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA COVID 19 UFABC,Santo André
"1,456.00",113921,HOSPITAL DE CAMPANHA,"113,921.00",,,Municipal,"3,523,909.00",ITU,RRAS08,SOROCABA,,DRS 16 - SOROCABA,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,905.00,"6,326.00",7.00,149.00,16.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,2703353","-47,2952466",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA,Itu
"1,457.00",502138,HOSPITAL ESTADUAL COVID19 FRANCA,"502,138.00",,,Estadual,"3,516,200.00",FRANCA,RRAS13,TRÊS COLINAS,,DRS 8 - FRANCA,,HOSPITAL GERAL,Atendimento de demanda espontânea,N/A,,,,111.00,"1,587.00",14.30,31.00,27.93,"1,292.00",,,,,,,,,,,,,,,,,,,,,,,,,"-20,5406778","-47,4033267",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL ESTADUAL COVID19 FRANCA,Franca
"1,458.00",684651,UPA DO EDEN UNIDADE DE ATENDIMENTO DE SINDROME GRIPAL,"684,651.00",,,Municipal,"3,552,205.00",SOROCABA,RRAS08,SOROCABA,,DRS 16 - SOROCABA,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,129.00,830.00,6.40,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,4275433","-47,4150737",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,UPA DO EDEN UNIDADE DE ATENDIMENTO DE SINDROME GRIPAL,Sorocaba
"1,459.00",648582,HOSPITAL ESTADUAL COVID 19 AME ANDRADINA,"648,582.00",,,Estadual,"3,502,101.00",ANDRADINA,RRAS12,DOS LAGOS DO DRS II,,DRS 2 - ARACATUBA,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,92.00,577.00,6.30,2.00,2.17,0.00,,,,,,,,,,,,,,,,,,,,,,,,,"-20,9028804","-51,3870267",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL ESTADUAL COVID 19 AME ANDRADINA,Andradina
